1.0 C n79 M1
38370.199999722136 CONN n857 n417 up
38370.69999972213 CONN n134 n13 down
38371.09999972212 CONN n770 n618 up
38371.09999972212 CONN n877 n389 up
38371.599999722115 CONN n97 n12 down
38371.699999722114 CONN n852 n204 up
38371.79999972211 CONN n32 n770 up
38371.89999972211 CONN n434 n350 up
38372.299999722105 CONN n676 n605 up
38372.3999997221 CONN n312 n678 down
38372.4999997221 CONN n678 n605 up
38372.5999997221 CONN n615 n484 up
38372.5999997221 CONN n351 n46 up
38372.6999997221 CONN n997 n28 up
38372.899999722096 CONN n28 n45 up
38373.19999972209 CONN n770 n28 down
38373.19999972209 CONN n676 n997 up
38373.89999972208 CONN n678 n63 up
38373.99999972208 CONN n154 n481 down
38374.19999972208 CONN n81 n306 down
38374.399999722074 CONN n917 n683 down
38374.49999972207 CONN n390 n615 up
38374.49999972207 CONN n676 n986 down
38374.49999972207 CONN n46 n118 up
38374.49999972207 CONN n987 n179 up
38375.799999722054 CONN n452 n0 down
38375.799999722054 CONN n390 n63 down
38375.99999972205 CONN n102 n446 up
38375.99999972205 CONN n350 n689 down
38376.29999972205 CONN n446 n390 down
38376.69999972204 CONN n986 n32 up
38376.69999972204 CONN n305 n502 up
38376.89999972204 CONN n136 n676 up
38377.29999972203 CONN n619 n390 up
38377.49999972203 CONN n102 n336 down
38377.69999972203 CONN n13 n951 up
38377.89999972202 CONN n28 n279 up
38378.09999972202 CONN n676 n45 up
38378.29999972202 CONN n446 n870 down
38379.099999722006 CONN n770 n678 down
38379.199999722005 CONN n102 n676 up
38379.399999722 CONN n605 n390 down
38379.899999721994 CONN n619 n615 down
38380.19999972199 CONN n678 n45 up
38380.29999972199 CONN n323 n697 up
38380.39999972199 CONN n446 n516 down
38380.79999972198 CONN n997 n678 up
38380.99999972198 CONN n336 n63 down
38380.99999972198 CONN n484 n605 down
38381.09999972198 CONN n618 n640 down
38381.299999721974 CONN n640 n32 down
38381.59999972197 CONN n997 n484 down
38381.69999972197 CONN n136 n240 up
38381.69999972197 CONN n12 n296 down
38381.79999972197 CONN n611 n223 up
38382.09999972196 CONN n721 n593 up
38382.09999972196 CONN n417 n258 down
38382.09999972196 CONN n417 n857 down
38382.19999972196 CONN n463 n350 up
38382.29999972196 CONN n618 n593 up
38382.39999972196 CONN n279 n676 up
38382.699999721954 CONN n240 n484 up
38382.699999721954 CONN n315 n1000 down
38383.49999972194 CONN n555 n740 down
38383.49999972194 CONN n593 n1014 down
38383.59999972194 CONN n317 n46 up
38383.899999721936 CONN n569 n446 up
38384.49999972193 CONN n615 n136 up
38384.599999721926 CONN n950 n323 up
38384.699999721925 CONN n732 n628 up
38384.79999972192 CONN n279 n678 up
38384.89999972192 CONN n504 n593 down
38384.99999972192 CONN n870 n45 down
38385.19999972192 CONN n368 n843 down
38385.399999721914 CONN n63 n45 up
38385.49999972191 CONN n176 n284 up
38385.59999972191 CONN n988 n654 up
38385.69999972191 CONN n389 n572 up
38385.89999972191 CONN n371 n16 up
38386.099999721904 CONN n459 n626 up
38386.3999997219 CONN n813 n473 down
38386.799999721894 CONN n877 n572 up
38386.99999972189 CONN n9 n390 up
38387.59999972188 CONN n619 n544 up
38387.89999972188 CONN n593 n32 down
38388.19999972187 CONN n986 n870 up
38388.19999972187 CONN n136 n678 up
38388.59999972187 CONN n59 n874 down
38388.799999721865 CONN n569 n605 down
38389.09999972186 CONN n463 n336 up
38389.19999972186 CONN n279 n615 up
38389.99999972185 CONN n678 n870 down
38390.199999721845 CONN n84 n445 up
38390.39999972184 CONN n102 n448 up
38390.799999721836 CONN n614 n228 down
38390.99999972183 CONN n64 n803 down
38391.19999972183 CONN n678 n986 down
38391.19999972183 CONN n64 n86 up
38391.99999972182 CONN n616 n136 up
38392.39999972181 CONN n390 n45 down
38392.49999972181 CONN n136 n605 down
38392.69999972181 CONN n351 n46 down
38393.2999997218 CONN n843 n543 down
38393.4999997218 CONN n678 n516 down
38393.599999721795 CONN n678 n102 up
38393.89999972179 CONN n615 n997 up
38393.89999972179 CONN n607 n804 down
38394.09999972179 CONN n979 n985 down
38394.299999721785 CONN n484 n45 down
38394.59999972178 CONN n12 n930 up
38394.59999972178 CONN n516 n279 up
38394.79999972178 CONN n472 n593 down
38394.79999972178 CONN n357 n183 down
38394.899999721776 CONN n413 n798 up
38395.09999972177 CONN n434 n448 down
38395.09999972177 CONN n758 n683 down
38395.39999972177 CONN n323 n76 up
38395.49999972177 CONN n618 n1018 down
38395.699999721764 CONN n616 n569 down
38395.79999972176 CONN n986 n605 up
38395.89999972176 CONN n993 n347 down
38395.99999972176 CONN n516 n279 down
38396.299999721756 CONN n254 n459 up
38396.399999721754 CONN n297 n84 down
38396.49999972175 CONN n102 n390 down
38396.79999972175 CONN n396 n46 down
38396.79999972175 CONN n986 n516 up
38396.999999721746 CONN n569 n678 up
38397.59999972174 CONN n279 n390 down
38397.699999721735 CONN n980 n629 down
38397.89999972173 CONN n985 n673 up
38398.09999972173 CONN n204 n852 down
38398.29999972173 CONN n347 n313 down
38398.59999972172 CONN n987 n179 down
38399.49999972171 CONN n697 n76 down
38399.9999997217 CONN n97 n893 down
38400.2999997217 CONN n389 n877 down
38401.099999721686 CONN n619 n9 down
38401.799999721676 CONN n615 n9 down
38401.899999721674 CONN n472 n297 up
38401.99999972167 CONN n297 n504 up
38402.599999721664 CONN n118 n46 down
38402.69999972166 CONN n100 n436 down
38402.99999972166 CONN n250 n12 up
38403.09999972166 CONN n63 n448 up
38403.299999721654 CONN n569 n240 down
38403.49999972165 CONN n484 n279 down
38403.49999972165 CONN n593 n770 up
38403.59999972165 CONN n997 n605 down
38403.999999721644 CONN n988 n11 up
38404.19999972164 CONN n32 n28 up
38404.599999721635 CONN n794 n683 up
38404.599999721635 CONN n322 n357 down
38404.69999972163 CONN n615 n446 up
38404.69999972163 CONN n448 n463 down
38404.89999972163 CONN n516 n45 down
38404.99999972163 CONN n390 n997 down
38404.99999972163 CONN n351 n393 up
38405.59999972162 CONN n445 n98 up
38405.59999972162 CONN n445 n120 up
38405.999999721615 CONN n484 n616 up
38406.09999972161 CONN n396 n317 up
38406.09999972161 CONN n45 n102 up
38406.19999972161 CONN n86 n803 down
38406.39999972161 CONN n178 n445 up
38406.39999972161 CONN n336 n434 up
38406.49999972161 CONN n676 n569 up
38408.19999972158 CONN n569 n390 down
38408.39999972158 CONN n877 n452 up
38408.699999721575 CONN n605 n446 down
38408.699999721575 CONN n28 n569 up
38409.29999972157 CONN n32 n605 up
38409.399999721565 CONN n572 n389 down
38409.59999972156 CONN n1014 n297 up
38409.79999972156 CONN n721 n32 down
38409.99999972156 CONN n12 n56 up
38410.99999972154 CONN n605 n678 down
38411.29999972154 CONN n312 n593 up
38411.499999721535 CONN n615 n678 up
38411.59999972153 CONN n12 n552 up
38411.69999972153 CONN n317 n46 down
38411.89999972153 CONN n930 n212 down
38411.99999972153 CONN n351 n118 down
38412.099999721526 CONN n32 n618 down
38412.29999972152 CONN n950 n76 up
38412.39999972152 CONN n32 n676 up
38412.49999972152 CONN n46 n870 up
38413.499999721505 CONN n135 n673 up
38413.499999721505 CONN n390 n619 down
38413.499999721505 CONN n102 n544 up
38413.499999721505 CONN n97 n296 down
38413.499999721505 CONN n240 n619 down
38413.499999721505 CONN n538 n548 up
38413.8999997215 CONN n120 n297 down
38414.0999997215 CONN n716 n779 down
38414.299999721494 CONN n46 n516 up
38414.39999972149 CONN n448 n336 down
38414.59999972149 CONN n11 n654 up
38414.59999972149 CONN n32 n770 down
38414.69999972149 CONN n1000 n968 up
38414.69999972149 CONN n988 n934 up
38414.79999972149 CONN n76 n697 up
38415.09999972148 CONN n569 n484 down
38415.29999972148 CONN n572 n452 up
38415.499999721476 CONN n988 n654 down
38415.79999972147 CONN n368 n707 up
38416.39999972146 CONN n605 n676 down
38416.39999972146 CONN n152 n201 down
38417.09999972145 CONN n28 n870 down
38417.39999972145 CONN n136 n63 down
38417.599999721446 CONN n351 n396 down
38417.699999721444 CONN n56 n154 down
38417.699999721444 CONN n607 n992 down
38418.19999972144 CONN n114 n360 up
38418.59999972143 CONN n63 n32 up
38418.69999972143 CONN n207 n540 down
38418.69999972143 CONN n484 n136 down
38418.69999972143 CONN n297 n98 down
38418.999999721425 CONN n587 n5 down
38419.29999972142 CONN n446 n448 up
38419.39999972142 CONN n605 n46 up
38419.39999972142 CONN n45 n32 up
38419.59999972142 CONN n678 n448 up
38420.29999972141 CONN n316 n306 up
38420.999999721396 CONN n176 n284 down
38421.19999972139 CONN n46 n986 up
38421.39999972139 CONN n11 n934 up
38421.799999721385 CONN n261 n13 up
38421.99999972138 CONN n329 n357 up
38422.09999972138 CONN n32 n312 down
38422.399999721376 CONN n721 n986 down
38422.499999721374 CONN n362 n928 down
38422.69999972137 CONN n779 n693 down
38422.79999972137 CONN n678 n28 down
38422.89999972137 CONN n605 n45 down
38423.099999721366 CONN n540 n150 down
38424.19999972135 CONN n803 n225 up
38424.99999972134 CONN n968 n327 down
38424.99999972134 CONN n676 n448 up
38425.299999721334 CONN n240 n678 up
38425.49999972133 CONN n312 n1018 down
38425.69999972133 CONN n678 n390 up
38425.899999721325 CONN n28 n516 down
38425.99999972132 CONN n794 n683 down
38426.29999972132 CONN n448 n997 up
38426.29999972132 CONN n32 n279 up
38426.39999972132 CONN n571 n821 down
38426.499999721316 CONN n678 n616 up
38426.499999721316 CONN n988 n11 down
38427.3999997213 CONN n770 n986 down
38427.5999997213 CONN n640 n593 down
38427.6999997213 CONN n178 n297 down
38427.899999721296 CONN n446 n32 up
38428.29999972129 CONN n459 n626 down
38428.39999972129 CONN n650 n185 up
38428.39999972129 CONN n448 n136 up
38428.39999972129 CONN n997 n32 up
38428.49999972129 CONN n212 n12 up
38428.699999721284 CONN n576 n180 down
38428.79999972128 CONN n336 n350 up
38428.79999972128 CONN n46 n28 up
38428.89999972128 CONN n32 n569 up
38428.99999972128 CONN n707 n1015 down
38429.399999721274 CONN n45 n448 up
38429.59999972127 CONN n544 n616 up
38429.89999972127 CONN n821 n453 up
38430.699999721255 CONN n337 n156 up
38430.699999721255 CONN n934 n988 down
38430.699999721255 CONN n678 n544 up
38430.799999721254 CONN n758 n538 up
38430.89999972125 CONN n297 n640 up
38430.99999972125 CONN n136 n279 down
38431.399999721245 CONN n640 n472 down
38431.59999972124 CONN n934 n654 up
38431.89999972124 CONN n16 n371 down
38432.099999721235 CONN n390 n678 down
38432.19999972123 CONN n136 n676 down
38432.29999972123 CONN n436 n670 down
38432.29999972123 CONN n279 n678 down
38432.39999972123 CONN n408 n156 up
38432.49999972123 CONN n13 n951 down
38432.59999972123 CONN n986 n312 down
38432.699999721226 CONN n32 n102 up
38432.89999972122 CONN n154 n250 up
38432.89999972122 CONN n607 n804 up
38433.09999972122 CONN n32 n605 down
38433.399999721216 CONN n46 n279 up
38433.499999721214 CONN n616 n678 down
38433.79999972121 CONN n240 n678 down
38434.199999721204 CONN n279 n986 up
38434.2999997212 CONN n678 n569 down
38434.2999997212 CONN n279 n615 down
38434.3999997212 CONN n446 n279 down
38434.5999997212 CONN n678 n32 up
38434.5999997212 CONN n472 n118 up
38434.799999721195 CONN n569 n136 down
38434.99999972119 CONN n452 n877 down
38435.09999972119 CONN n446 n544 up
38435.29999972119 CONN n327 n1000 up
38435.39999972119 CONN n538 n917 up
38435.499999721185 CONN n619 n616 down
38435.499999721185 CONN n46 n569 up
38435.69999972118 CONN n446 n569 down
38435.89999972118 CONN n625 n415 up
38435.89999972118 CONN n936 n485 up
38436.09999972118 CONN n804 n992 down
38436.59999972117 CONN n327 n277 up
38436.59999972117 CONN n986 n569 up
38436.99999972116 CONN n136 n544 up
38437.69999972115 CONN n615 n446 down
38437.79999972115 CONN n448 n32 up
38438.09999972115 CONN n504 n640 down
38438.199999721146 CONN n1015 n368 up
38438.199999721146 CONN n56 n930 down
38438.199999721146 CONN n452 n572 down
38439.09999972113 CONN n12 n154 up
38439.19999972113 CONN n569 n615 down
38439.19999972113 CONN n70 n976 down
38439.29999972113 CONN n51 n979 up
38439.29999972113 CONN n992 n176 up
38439.79999972112 CONN n870 n721 up
38439.89999972112 CONN n605 n721 up
38440.09999972112 CONN n279 n605 down
38440.19999972112 CONN n118 n393 up
38440.59999972111 CONN n986 n676 up
38440.79999972111 CONN n798 n413 down
38441.79999972109 CONN n615 n102 up
38441.79999972109 CONN n165 n650 up
38441.99999972109 CONN n28 n605 down
38442.299999721086 CONN n28 n102 up
38442.49999972108 CONN n45 n136 down
38442.79999972108 CONN n35 n950 up
38442.89999972108 CONN n472 n178 up
38443.099999721075 CONN n351 n393 down
38443.099999721075 CONN n97 n930 up
38443.49999972107 CONN n56 n154 up
38443.799999721065 CONN n693 n716 down
38443.89999972106 CONN n154 n370 up
38443.89999972106 CONN n135 n673 down
38444.399999721056 CONN n986 n676 down
38444.499999721054 CONN n323 n35 up
38444.69999972105 CONN n396 n393 up
38444.79999972105 CONN n615 n678 down
38445.099999721046 CONN n544 n240 up
38445.099999721046 CONN n305 n821 up
38445.099999721046 CONN n32 n986 down
38445.199999721044 CONN n611 n223 down
38445.29999972104 CONN n721 n516 up
38445.69999972104 CONN n1000 n968 down
38445.799999721035 CONN n254 n459 down
38445.899999721034 CONN n11 n654 down
38445.899999721034 CONN n624 n881 up
38446.19999972103 CONN n936 n485 down
38446.39999972103 CONN n415 n625 down
38446.599999721024 CONN n317 n393 up
38447.29999972101 CONN n390 n544 up
38447.59999972101 CONN n312 n721 down
38447.799999721006 CONN n552 n930 down
38448.099999721 CONN n870 n986 down
38448.199999721 CONN n676 n136 up
38448.399999721 CONN n136 n32 up
38448.599999720995 CONN n35 n76 up
38449.09999972099 CONN n28 n448 up
38449.39999972098 CONN n35 n697 up
38449.899999720976 CONN n569 n45 down
38449.899999720976 CONN n176 n992 down
38449.899999720976 CONN n618 n605 up
38450.19999972097 CONN n615 n448 up
38450.29999972097 CONN n178 n504 up
38450.599999720966 CONN n676 n615 up
38450.599999720966 CONN n605 n770 up
38450.89999972096 CONN n28 n46 down
38450.99999972096 CONN n32 n615 up
38451.09999972096 CONN n279 n45 down
38451.09999972096 CONN n615 n28 up
38451.299999720955 CONN n327 n1000 down
38451.89999972095 CONN n986 n516 down
38451.999999720945 CONN n654 n934 down
38452.099999720944 CONN n32 n569 down
38452.19999972094 CONN n770 n312 down
38452.29999972094 CONN n370 n552 up
38452.39999972094 CONN n484 n136 up
38452.79999972093 CONN n654 n988 up
38452.99999972093 CONN n430 n628 up
38453.19999972093 CONN n925 n980 up
38453.399999720925 CONN n277 n1000 up
38453.399999720925 CONN n569 n676 down
38454.099999720915 CONN n229 n128 down
38454.19999972091 CONN n544 n32 up
38454.19999972091 CONN n32 n279 down
38454.9999997209 CONN n136 n446 down
38455.499999720894 CONN n676 n544 up
38455.59999972089 CONN n97 n893 up
38455.99999972089 CONN n678 n136 down
38456.199999720884 CONN n316 n306 down
38456.39999972088 CONN n279 n676 down
38456.69999972088 CONN n46 n870 down
38457.29999972087 CONN n502 n821 up
38457.39999972087 CONN n9 n240 down
38458.29999972085 CONN n368 n707 down
38458.49999972085 CONN n605 n46 down
38458.49999972085 CONN n327 n277 down
38458.59999972085 CONN n569 n997 down
38458.69999972085 CONN n484 n616 down
38459.599999720835 CONN n250 n97 up
38459.69999972083 CONN n46 n516 down
38459.89999972083 CONN n616 n9 down
38460.69999972082 CONN n56 n250 down
38460.69999972082 CONN n156 n337 down
38461.39999972081 CONN n446 n28 down
38461.39999972081 CONN n212 n250 down
38461.599999720805 CONN n850 n221 up
38461.599999720805 CONN n305 n453 up
38461.7999997208 CONN n13 n261 down
38462.0999997208 CONN n297 n504 down
38462.1999997208 CONN n569 n605 up
38462.59999972079 CONN n472 n445 up
38462.79999972079 CONN n590 n257 up
38462.89999972079 CONN n616 n448 up
38463.099999720784 CONN n430 n732 up
38463.19999972078 CONN n240 n448 up
38463.29999972078 CONN n870 n618 up
38463.39999972078 CONN n593 n605 up
38463.699999720775 CONN n103 n922 up
38464.49999972076 CONN n12 n930 down
38464.79999972076 CONN n986 n605 down
38465.29999972075 CONN n63 n28 down
38465.29999972075 CONN n798 n629 up
38465.29999972075 CONN n484 n615 down
38465.39999972075 CONN n678 n997 down
38465.59999972075 CONN n548 n917 down
38465.699999720746 CONN n368 n1015 down
38465.799999720744 CONN n544 n997 up
38465.89999972074 CONN n516 n618 up
38466.19999972074 CONN n250 n154 down
38466.399999720736 CONN n676 n240 up
38466.399999720736 CONN n51 n979 down
38466.59999972073 CONN n616 n676 up
38467.099999720725 CONN n114 n360 down
38467.199999720724 CONN n408 n156 down
38467.199999720724 CONN n63 n997 down
38467.29999972072 CONN n678 n350 up
38467.29999972072 CONN n980 n925 down
38467.39999972072 CONN n569 n28 down
38467.39999972072 CONN n770 n870 up
38467.899999720714 CONN n1014 n472 down
38467.99999972071 CONN n758 n917 down
38468.499999720705 CONN n544 n619 down
38468.499999720705 CONN n504 n98 up
38468.6999997207 CONN n313 n993 down
38468.8999997207 CONN n572 n877 down
38468.8999997207 CONN n136 n484 down
38468.9999997207 CONN n63 n448 down
38469.199999720695 CONN n624 n881 down
38469.39999972069 CONN n212 n56 down
38469.49999972069 CONN n676 n63 down
38469.99999972068 CONN n164 n626 up
38470.09999972068 CONN n453 n502 up
38470.09999972068 CONN n446 n350 up
38470.79999972067 CONN n254 n164 up
38470.79999972067 CONN n118 n297 up
38471.09999972067 CONN n445 n120 down
38471.299999720664 CONN n997 n446 down
38471.299999720664 CONN n297 n472 down
38471.39999972066 CONN n390 n676 up
38471.999999720654 CONN n678 n448 down
38472.29999972065 CONN n618 n312 down
38472.39999972065 CONN n122 n405 up
38472.49999972065 CONN n962 n228 up
38472.79999972064 CONN n28 n136 up
38472.89999972064 CONN n803 n712 up
38472.99999972064 CONN n445 n504 up
38473.89999972063 CONN n28 n544 up
38473.89999972063 CONN n279 n997 down
38473.89999972063 CONN n930 n893 up
38473.999999720625 CONN n201 n216 up
38474.19999972062 CONN n891 n587 up
38474.39999972062 CONN n538 n548 down
38474.699999720615 CONN n997 n986 up
38474.99999972061 CONN n536 n60 down
38475.09999972061 CONN n544 n615 up
38475.19999972061 CONN n607 n176 up
38475.19999972061 CONN n758 n538 down
38475.299999720606 CONN n436 n670 up
38475.399999720605 CONN n63 n350 up
38475.399999720605 CONN n676 n678 down
38475.5999997206 CONN n102 n136 down
38475.5999997206 CONN n279 n28 down
38475.7999997206 CONN n552 n250 down
38475.7999997206 CONN n350 n336 down
38476.099999720594 CONN n473 n611 up
38476.099999720594 CONN n136 n997 down
38476.29999972059 CONN n446 n448 down
38476.29999972059 CONN n676 n45 down
38476.49999972059 CONN n28 n986 down
38476.89999972058 CONN n770 n516 up
38476.99999972058 CONN n12 n370 up
38476.99999972058 CONN n641 n145 up
38477.09999972058 CONN n504 n640 up
38477.09999972058 CONN n716 n852 up
38477.399999720576 CONN n56 n154 down
38477.499999720574 CONN n355 n495 up
38477.79999972057 CONN n544 n678 down
38477.79999972057 CONN n516 n569 up
38477.99999972057 CONN n240 n484 down
38479.19999972055 CONN n459 n280 up
38480.49999972053 CONN n504 n120 up
38480.49999972053 CONN n136 n32 down
38481.09999972052 CONN n12 n250 down
38481.19999972052 CONN n510 n715 up
38481.39999972052 CONN n32 n678 down
38481.79999972051 CONN n615 n390 down
38481.89999972051 CONN n35 n697 down
38482.199999720506 CONN n712 n225 up
38482.199999720506 CONN n1005 n182 up
38482.3999997205 CONN n676 n446 down
38482.6999997205 CONN n185 n165 down
38482.999999720494 CONN n697 n323 down
38483.19999972049 CONN n28 n240 up
38483.29999972049 CONN n463 n678 up
38483.29999972049 CONN n804 n176 up
38484.09999972048 CONN n46 n615 up
38484.69999972047 CONN n396 n770 up
38484.79999972047 CONN n434 n350 down
38484.89999972047 CONN n651 n74 up
38484.999999720465 CONN n46 n569 down
38485.19999972046 CONN n45 n350 up
38485.19999972046 CONN n994 n536 up
38485.599999720456 CONN n721 n569 up
38485.699999720455 CONN n102 n678 down
38485.89999972045 CONN n997 n46 up
38486.09999972045 CONN n893 n97 down
38486.09999972045 CONN n63 n32 down
38486.399999720445 CONN n98 n445 down
38486.69999972044 CONN n641 n145 down
38487.59999972043 CONN n870 n396 up
38487.699999720426 CONN n399 n843 up
38488.29999972042 CONN n721 n396 up
38488.29999972042 CONN n322 n183 down
38488.499999720414 CONN n45 n28 down
38488.499999720414 CONN n261 n951 up
38488.79999972041 CONN n569 n618 up
38488.79999972041 CONN n35 n76 down
38488.89999972041 CONN n84 n445 down
38488.99999972041 CONN n870 n569 up
38489.099999720405 CONN n102 n350 up
38489.2999997204 CONN n605 n396 up
38489.3999997204 CONN n118 n445 up
38489.4999997204 CONN n552 n56 down
38489.4999997204 CONN n544 n446 down
38489.5999997204 CONN n715 n57 up
38489.6999997204 CONN n390 n484 down
38489.6999997204 CONN n799 n628 up
38489.99999972039 CONN n516 n396 up
38490.29999972039 CONN n770 n297 up
38490.59999972038 CONN n118 n396 down
38490.89999972038 CONN n629 n925 up
38491.099999720376 CONN n463 n350 down
38491.199999720375 CONN n950 n35 down
38491.29999972037 CONN n676 n997 down
38492.19999972036 CONN n350 n32 up
38492.499999720356 CONN n629 n798 down
38492.499999720356 CONN n56 n548 up
38492.499999720356 CONN n56 n758 up
38492.599999720354 CONN n28 n46 up
38493.09999972035 CONN n165 n987 up
38493.299999720344 CONN n122 n405 down
38493.69999972034 CONN n250 n893 up
38494.09999972033 CONN n136 n448 down
38494.19999972033 CONN n28 n136 down
38494.29999972033 CONN n28 n616 up
38495.49999972031 CONN n45 n448 down
38495.89999972031 CONN n63 n102 down
38496.0999997203 CONN n721 n593 down
38496.599999720296 CONN n569 n986 down
38496.79999972029 CONN n396 n618 up
38496.89999972029 CONN n676 n615 down
38496.99999972029 CONN n355 n495 down
38497.09999972029 CONN n1014 n118 up
38497.19999972029 CONN n102 n676 down
38497.59999972028 CONN n279 n46 down
38497.69999972028 CONN n448 n986 up
38498.29999972027 CONN n28 n986 up
38498.29999972027 CONN n616 n32 up
38498.699999720266 CONN n154 n97 up
38499.19999972026 CONN n676 n448 down
38499.399999720255 CONN n28 n676 down
38499.399999720255 CONN n408 n337 down
38500.39999972024 CONN n569 n593 up
38500.39999972024 CONN n350 n544 up
38500.59999972024 CONN n538 n917 down
38500.69999972024 CONN n32 n240 up
38500.799999720235 CONN n925 n629 down
38500.89999972023 CONN n448 n616 down
38501.59999972022 CONN n323 n76 down
38501.59999972022 CONN n98 n178 down
38502.29999972021 CONN n1005 n182 down
38502.49999972021 CONN n1014 n445 up
38502.59999972021 CONN n212 n97 up
38502.69999972021 CONN n97 n930 down
38502.899999720205 CONN n46 n28 down
38502.9999997202 CONN n9 n136 up
38503.499999720196 CONN n697 n950 down
38503.499999720196 CONN n350 n448 up
38503.599999720194 CONN n396 n393 down
38503.69999972019 CONN n650 n165 down
38504.199999720186 CONN n178 n118 up
38504.299999720184 CONN n673 n985 down
38504.39999972018 CONN n758 n12 up
38505.09999972017 CONN n1014 n178 up
38505.29999972017 CONN n118 n640 up
38505.49999972017 CONN n350 n997 up
38505.699999720164 CONN n102 n986 up
38506.09999972016 CONN n350 n28 up
38506.09999972016 CONN n57 n510 down
38506.79999972015 CONN n510 n715 down
38507.09999972014 CONN n417 n258 up
38507.29999972014 CONN n615 n136 down
38507.699999720135 CONN n552 n97 up
38507.699999720135 CONN n950 n323 down
38507.89999972013 CONN n548 n12 up
38508.19999972013 CONN n1018 n312 up
38508.49999972012 CONN n9 n676 up
38508.49999972012 CONN n640 n297 down
38508.69999972012 CONN n618 n279 up
38508.69999972012 CONN n81 n316 up
38508.79999972012 CONN n32 n446 down
38508.89999972012 CONN n390 n544 down
38509.099999720114 CONN n857 n417 up
38509.099999720114 CONN n279 n721 up
38509.39999972011 CONN n256 n360 up
38509.49999972011 CONN n396 n317 down
38509.799999720104 CONN n297 n1014 down
38510.2999997201 CONN n852 n716 down
38510.59999972009 CONN n357 n329 down
38510.69999972009 CONN n445 n640 up
38510.79999972009 CONN n212 n12 down
38510.79999972009 CONN n430 n628 down
38510.89999972009 CONN n12 n154 down
38511.099999720085 CONN n317 n445 up
38511.29999972008 CONN n972 n991 up
38511.39999972008 CONN n279 n593 up
38511.39999972008 CONN n504 n84 up
38511.69999972008 CONN n279 n986 down
38512.09999972007 CONN n120 n178 down
38512.19999972007 CONN n593 n605 down
38512.399999720066 CONN n204 n156 up
38512.69999972006 CONN n997 n45 down
38512.69999972006 CONN n572 n0 up
38512.89999972006 CONN n676 n32 down
38513.099999720056 CONN n118 n393 down
38513.59999972005 CONN n463 n446 up
38513.69999972005 CONN n178 n640 up
38513.899999720044 CONN n891 n587 down
38513.899999720044 CONN n593 n770 down
38513.99999972004 CONN n35 n323 down
38514.39999972004 CONN n63 n350 down
38514.499999720036 CONN n640 n504 down
38514.499999720036 CONN n472 n1014 up
38514.69999972003 CONN n715 n57 down
38514.89999972003 CONN n336 n463 down
38515.199999720026 CONN n448 n46 up
38515.199999720026 CONN n396 n569 up
38515.69999972002 CONN n297 n118 down
38515.999999720014 CONN n676 n32 up
38515.999999720014 CONN n770 n721 down
38516.79999972 CONN n615 n986 up
38516.79999972 CONN n76 n697 down
38517.09999972 CONN n32 n45 down
38517.39999971999 CONN n552 n758 up
38517.999999719985 CONN n102 n446 down
38518.19999971998 CONN n84 n472 up
38518.29999971998 CONN n150 n207 down
38518.39999971998 CONN n445 n504 down
38518.699999719975 CONN n98 n84 down
38518.99999971997 CONN n922 n103 down
38519.49999971996 CONN n122 n936 up
38519.49999971996 CONN n329 n322 up
38519.59999971996 CONN n654 n179 up
38520.099999719954 CONN n350 n615 up
38520.699999719945 CONN n473 n611 down
38521.19999971994 CONN n799 n732 up
38521.499999719934 CONN n615 n616 down
38521.499999719934 CONN n987 n650 up
38521.79999971993 CONN n178 n84 down
38521.99999971993 CONN n806 n104 up
38522.099999719925 CONN n370 n758 up
38522.199999719924 CONN n986 n350 up
38522.59999971992 CONN n179 n988 up
38523.09999971991 CONN n1014 n504 down
38523.19999971991 CONN n446 n350 down
38523.399999719906 CONN n678 n350 down
38523.5999997199 CONN n35 n689 up
38523.9999997199 CONN n593 n618 down
38524.59999971989 CONN n250 n97 down
38525.09999971988 CONN n941 n86 up
38525.29999971988 CONN n284 n176 up
38525.499999719876 CONN n370 n97 up
38525.79999971987 CONN n629 n128 up
38525.89999971987 CONN n164 n254 down
38526.09999971987 CONN n831 n859 up
38526.39999971986 CONN n821 n453 down
38526.69999971986 CONN n615 n240 down
38526.69999971986 CONN n448 n240 down
38526.69999971986 CONN n569 n770 up
38526.79999971986 CONN n640 n472 up
38526.899999719855 CONN n962 n228 down
38527.09999971985 CONN n297 n605 up
38527.39999971985 CONN n804 n284 up
38527.49999971985 CONN n279 n396 up
38527.69999971984 CONN n516 n393 up
38527.69999971984 CONN n593 n312 down
38528.09999971984 CONN n626 n164 down
38528.59999971983 CONN n804 n607 down
38528.899999719826 CONN n987 n165 down
38529.599999719816 CONN n758 n56 down
38529.599999719816 CONN n176 n607 down
38529.79999971981 CONN n399 n843 down
38530.09999971981 CONN n336 n434 down
38530.5999997198 CONN n870 n279 up
38530.6999997198 CONN n544 n136 down
38531.19999971979 CONN n993 n313 up
38531.29999971979 CONN n552 n548 up
38531.699999719785 CONN n615 n32 down
38531.89999971978 CONN n225 n803 down
38531.99999971978 CONN n544 n986 up
38532.69999971977 CONN n1000 n277 down
38533.19999971976 CONN n676 n544 down
38533.29999971976 CONN n97 n758 up
38533.29999971976 CONN n548 n370 up
38533.39999971976 CONN n446 n434 up
38533.59999971976 CONN n870 n393 up
38533.699999719756 CONN n393 n605 up
38534.19999971975 CONN n893 n154 up
38534.69999971974 CONN n167 n277 up
